0.289	463.1185808
0.29	463.5854342
0.291	463.9355742
0.292	464.0522876
0.293	463.8188609
0.294	463.7021475
0.295	462.535014
0.296	462.1848739
0.297	461.9514472
0.298	461.0177404
0.299	460.550887
0.3	460.3174603
0.301	460.0840336
0.302	460.4341737
0.303	461.1344538
0.304	461.7180205
0.305	462.3015873
0.306	463.5854342
0.307	464.4024276
0.308	464.9859944
0.309	465.5695612
0.31	465.9197012
0.311	466.1531279
0.312	466.1531279
0.313	465.4528478
0.314	464.6358543
0.315	463.2352941
0.316	462.8851541
0.317	462.3015873
0.318	461.2511671
0.319	460.9010271
0.32	460.4341737
0.321	460.200747
0.322	459.9673203
0.323	459.8506069
0.324	460.0840336
0.325	460.3174603
0.326	461.1344538
0.327	461.8347339
0.328	461.4845938
0.329	462.0681606
0.33	462.3015873
0.331	462.1848739
0.332	462.0681606
0.333	461.4845938
0.334	460.7843137
0.335	459.7338936
0.336	459.3837535
0.337	459.1503268
0.338	458.4500467
0.339	457.7497666
0.34	457.5163399
0.341	457.3996265
0.342	457.2829132
0.343	457.8664799
0.344	458.4500467
0.345	458.6834734
0.346	460.3174603
0.347	461.0177404
0.348	461.3678805
0.349	461.8347339
0.35	461.8347339
0.351	462.3015873
0.352	462.1848739
0.353	461.8347339
0.354	461.6013072
0.355	460.3174603
0.356	460.200747
0.357	460.200747
0.358	459.5004669
0.359	459.5004669
0.36	459.5004669
0.361	459.6171802
0.362	460.0840336
0.363	460.6676004
0.364	461.4845938
0.365	462.3015873
0.366	463.7021475
0.367	464.869281
0.368	465.5695612
0.369	466.2698413
0.37	466.6199813
0.371	467.0868347
0.372	466.9701214
0.373	466.7366947
0.374	466.1531279
0.375	465.2194211
0.376	464.9859944
0.377	464.4024276
0.378	463.5854342
0.379	463.3520075
0.38	462.535014
0.381	462.3015873
0.382	462.1848739
0.383	462.3015873
0.384	462.8851541
0.385	463.1185808
0.386	464.1690009
0.387	464.869281
0.388	464.6358543
0.389	464.869281
0.39	465.4528478
0.391	465.2194211
0.392	464.869281
0.393	464.1690009
0.394	463.2352941
0.395	461.9514472
0.396	461.1344538
0.397	460.550887
0.398	459.7338936
0.399	458.9169001
0.4	458.6834734
0.401	458.8001867
0.402	458.6834734
0.403	459.2670401
0.404	459.6171802
0.405	459.7338936
0.406	461.3678805
0.407	462.0681606
0.408	462.4183007
0.409	462.8851541
0.41	462.8851541
0.411	463.2352941
0.412	463.1185808
0.413	462.7684407
0.414	462.4183007
0.415	461.3678805
0.416	461.1344538
0.417	461.1344538
0.418	460.4341737
0.419	459.8506069
0.42	459.5004669
0.421	459.5004669
0.422	459.7338936
0.423	460.200747
0.424	460.7843137
0.425	461.7180205
0.426	462.8851541
0.427	463.8188609
0.428	464.4024276
0.429	464.869281
0.43	465.2194211
0.431	465.4528478
0.432	465.4528478
0.433	465.5695612
0.434	465.1027077
0.435	464.2857143
0.436	464.0522876
0.437	463.7021475
0.438	463.2352941
0.439	462.7684407
0.44	462.535014
0.441	462.4183007
0.442	462.4183007
0.443	463.0018674
0.444	463.7021475
0.445	464.0522876
0.446	465.2194211
0.447	466.2698413
0.448	466.503268
0.449	467.2035481
0.45	467.5536881
0.451	467.5536881
0.452	467.2035481
0.453	466.503268
0.454	465.8029879
0.455	464.6358543
0.456	463.9355742
0.457	463.2352941
0.458	462.3015873
0.459	461.4845938
0.46	461.4845938
0.461	461.3678805
0.462	461.1344538
0.463	461.6013072
0.464	461.6013072
0.465	461.9514472
0.466	463.1185808
0.467	463.4687208
0.468	463.4687208
0.469	463.5854342
0.47	463.8188609
0.471	464.1690009
0.472	463.9355742
0.473	463.3520075
0.474	463.0018674
0.475	461.8347339
0.476	461.1344538
0.477	460.6676004
0.478	459.7338936
0.479	459.3837535
0.48	458.9169001
0.481	459.1503268
0.482	459.3837535
0.483	459.8506069
0.484	460.3174603
0.485	460.6676004
0.486	461.7180205
0.487	462.535014
0.488	462.8851541
0.489	463.2352941
0.49	463.9355742
0.491	464.0522876
0.492	463.9355742
0.493	463.7021475
0.494	463.1185808
0.495	462.3015873
0.496	461.7180205
0.497	461.0177404
0.498	460.3174603
0.499	459.7338936
0.5	459.2670401
0.501	459.3837535
0.502	459.1503268
0.503	459.7338936
0.504	460.4341737
0.505	460.7843137
0.506	462.0681606
0.507	462.8851541
0.508	463.1185808
0.509	463.5854342
0.51	464.0522876
0.511	463.5854342
0.512	463.1185808
0.513	462.535014
0.514	461.6013072
0.515	460.550887
0.516	459.7338936
0.517	458.9169001
0.518	457.9831933
0.519	457.1661998
0.52	456.9327731
0.521	456.5826331
0.522	456.4659197
0.523	456.8160598
0.524	457.1661998
0.525	457.5163399
0.526	458.9169001
0.527	459.6171802
0.528	460.200747
0.529	460.4341737
0.53	460.6676004
0.531	461.1344538
0.532	460.6676004
0.533	460.6676004
0.534	460.3174603
0.535	459.1503268
0.536	459.1503268
0.537	458.9169001
0.538	458.21662
0.539	457.9831933
0.54	457.6330532
0.541	457.5163399
0.542	457.7497666
0.543	457.9831933
0.544	458.8001867
0.545	459.3837535
0.546	460.3174603
0.547	461.7180205
0.548	462.535014
0.549	463.0018674
0.55	463.7021475
0.551	463.9355742
0.552	463.7021475
0.553	463.9355742
0.554	463.3520075
0.555	462.6517274
0.556	462.4183007
0.557	461.9514472
0.558	461.6013072
0.559	461.2511671
0.56	461.0177404
0.561	461.0177404
0.562	461.4845938
0.563	462.1848739
0.564	462.8851541
0.565	463.2352941
0.566	464.869281
0.567	465.8029879
0.568	466.1531279
0.569	466.9701214
0.57	467.5536881
0.571	467.6704015
0.572	467.5536881
0.573	467.0868347
0.574	466.6199813
0.575	465.4528478
0.576	464.7525677
0.577	464.519141
0.578	463.8188609
0.579	463.2352941
0.58	463.2352941
0.581	463.0018674
0.582	463.0018674
0.583	463.5854342
0.584	463.7021475
0.585	463.8188609
0.586	464.9859944
0.587	465.3361345
0.588	465.5695612
0.589	465.9197012
0.59	466.0364146
0.591	466.1531279
0.592	465.6862745
0.593	465.2194211
0.594	464.6358543
0.595	463.3520075
0.596	463.0018674
0.597	462.6517274
0.598	461.6013072
0.599	460.9010271
0.6	460.550887
0.601	460.200747
0.602	460.550887
0.603	460.9010271
0.604	461.6013072
0.605	462.0681606
0.606	462.8851541
0.607	463.5854342
0.608	463.9355742
0.609	464.2857143
0.61	464.6358543
0.611	464.6358543
0.612	464.6358543
0.613	464.2857143
0.614	463.7021475
0.615	462.8851541
0.616	462.6517274
0.617	462.0681606
0.618	461.6013072
0.619	461.1344538
0.62	460.7843137
0.621	460.6676004
0.622	460.550887
0.623	461.1344538
0.624	461.7180205
0.625	462.0681606
0.626	463.8188609
0.627	464.7525677
0.628	464.7525677
0.629	465.3361345
0.63	465.4528478
0.631	465.5695612
0.632	465.6862745
0.633	465.2194211
0.634	464.519141
0.635	463.4687208
0.636	463.1185808
0.637	462.6517274
0.638	461.8347339
0.639	461.1344538
0.64	460.9010271
0.641	460.550887
0.642	460.6676004
0.643	461.1344538
0.644	461.3678805
0.645	461.9514472
0.646	463.1185808
0.647	463.7021475
0.648	464.1690009
0.649	464.519141
0.65	464.9859944
0.651	465.2194211
0.652	464.9859944
0.653	464.519141
0.654	463.9355742
0.655	462.535014
0.656	462.3015873
0.657	462.0681606
0.658	461.3678805
0.659	460.9010271
0.66	460.550887
0.661	460.550887
0.662	460.9010271
0.663	460.9010271
0.664	461.2511671
0.665	461.4845938
0.666	462.1848739
0.667	463.1185808
0.668	463.1185808
0.669	463.3520075
0.67	463.9355742
0.671	463.7021475
0.672	463.7021475
0.673	463.5854342
0.674	462.8851541
0.675	461.8347339
0.676	461.2511671
0.677	460.4341737
0.678	459.8506069
0.679	459.1503268
0.68	458.6834734
0.681	458.6834734
0.682	458.4500467
0.683	458.6834734
0.684	459.0336134
0.685	459.2670401
0.686	460.3174603
0.687	460.7843137
0.688	461.0177404
0.689	461.6013072
0.69	461.8347339
0.691	461.4845938
0.692	461.3678805
0.693	460.6676004
0.694	460.200747
0.695	459.2670401
0.696	458.4500467
0.697	457.9831933
0.698	456.9327731
0.699	455.9990663
0.7	455.9990663
0.701	455.5322129
0.702	455.5322129
0.703	455.8823529
0.704	455.9990663
0.705	456.6993464
0.706	457.8664799
0.707	458.4500467
0.708	458.9169001
0.709	459.1503268
0.71	459.3837535
0.711	459.7338936
0.712	459.2670401
0.713	458.9169001
0.714	458.4500467
0.715	457.3996265
0.716	457.1661998
0.717	456.9327731
0.718	456.1157796
0.719	456.1157796
0.72	455.7656396
0.721	455.6489262
0.722	456.232493
0.723	456.3492063
0.724	456.9327731
0.725	457.2829132
0.726	458.4500467
0.727	459.3837535
0.728	459.6171802
0.729	459.9673203
0.73	460.4341737
0.731	460.3174603
0.732	460.200747
0.733	459.9673203
0.734	459.1503268
0.735	458.3333333
0.736	457.9831933
0.737	457.7497666
0.738	457.3996265
0.739	456.6993464
0.74	456.4659197
0.741	456.4659197
0.742	456.8160598
0.743	457.3996265
0.744	458.3333333
0.745	458.6834734
0.746	460.200747
0.747	461.1344538
0.748	461.7180205
0.749	462.535014
0.75	463.1185808
0.751	463.3520075
0.752	463.5854342
0.753	463.1185808
0.754	462.6517274
0.755	461.6013072
0.756	460.9010271
0.757	460.6676004
0.758	459.7338936
0.759	459.0336134
0.76	458.9169001
0.761	458.9169001
0.762	459.0336134
0.763	459.5004669
0.764	459.8506069
0.765	460.3174603
0.766	461.3678805
0.767	462.0681606
0.768	462.4183007
0.769	462.7684407
0.77	463.0018674
0.771	463.2352941
0.772	463.0018674
0.773	462.6517274
0.774	462.1848739
0.775	460.7843137
0.776	460.6676004
0.777	460.0840336
0.778	459.0336134
0.779	458.8001867
0.78	458.3333333
0.781	458.21662
0.782	458.6834734
0.783	458.9169001
0.784	459.6171802
0.785	460.0840336
0.786	461.0177404
0.787	462.0681606
0.788	462.1848739
0.789	462.6517274
0.79	463.4687208
0.791	463.5854342
0.792	463.9355742
0.793	463.7021475
0.794	463.2352941
0.795	462.3015873
0.796	461.9514472
0.797	461.4845938
0.798	461.0177404
0.799	460.200747
0.8	459.9673203
0.801	459.9673203
0.802	459.9673203
0.803	460.550887
0.804	461.1344538
0.805	461.4845938
0.806	463.0018674
0.807	463.7021475
0.808	463.8188609
0.809	464.2857143
0.81	464.4024276
0.811	464.4024276
0.812	464.1690009
0.813	463.3520075
0.814	462.8851541
0.815	461.8347339
0.816	461.2511671
0.817	461.1344538
0.818	460.0840336
0.819	459.5004669
0.82	459.0336134
0.821	458.4500467
0.822	458.6834734
0.823	459.0336134
0.824	459.2670401
0.825	459.7338936
0.826	460.9010271
0.827	461.6013072
0.828	462.0681606
0.829	462.535014
0.83	462.7684407
0.831	463.1185808
0.832	462.7684407
0.833	462.535014
0.834	461.9514472
0.835	460.7843137
0.836	460.7843137
0.837	460.6676004
0.838	459.7338936
0.839	459.6171802
0.84	459.1503268
0.841	459.0336134
0.842	459.0336134
0.843	459.1503268
0.844	459.9673203
0.845	460.3174603
0.846	461.2511671
0.847	462.3015873
0.848	462.3015873
0.849	462.8851541
0.85	463.3520075
0.851	463.3520075
0.852	463.3520075
0.853	462.8851541
0.854	462.0681606
0.855	461.2511671
0.856	460.9010271
0.857	460.550887
0.858	459.9673203
0.859	459.3837535
0.86	459.3837535
0.861	459.6171802
0.862	459.7338936
0.863	460.200747
0.864	460.9010271
0.865	461.3678805
0.866	462.6517274
0.867	463.5854342
0.868	463.9355742
0.869	465.2194211
0.87	465.6862745
0.871	466.2698413
0.872	466.503268
0.873	465.9197012
0.874	465.4528478
0.875	464.4024276
0.876	463.9355742
0.877	463.4687208
0.878	462.4183007
0.879	461.7180205
0.88	461.6013072
0.881	460.9010271
0.882	461.0177404
0.883	461.4845938
0.884	461.4845938
0.885	461.8347339
0.886	462.6517274
0.887	462.8851541
0.888	463.0018674
0.889	463.1185808
0.89	463.1185808
0.891	463.2352941
0.892	462.7684407
0.893	462.535014
0.894	461.7180205
0.895	460.200747
0.896	459.7338936
0.897	459.0336134
0.898	457.8664799
0.899	457.5163399
0.9	456.6993464
0.901	456.4659197
0.902	456.5826331
0.903	456.5826331
0.904	457.0494865
0.905	457.1661998
0.906	457.9831933
0.907	458.8001867
0.908	458.8001867
0.909	459.2670401
0.91	459.7338936
0.911	459.8506069
0.912	459.8506069
0.913	459.6171802
0.914	459.1503268
0.915	458.3333333
0.916	457.7497666
0.917	457.2829132
0.918	456.5826331
0.919	455.7656396
0.92	455.0653595
0.921	454.8319328
0.922	454.5985061
0.923	454.9486461
0.924	455.2987862
0.925	455.5322129
0.926	456.9327731
0.927	457.6330532
0.928	458.0999066
0.929	458.9169001
0.93	459.3837535
0.931	459.5004669
0.932	459.9673203
0.933	459.5004669
0.934	459.2670401
0.935	458.56676
0.936	458.3333333
0.937	458.56676
0.938	457.9831933
0.939	457.6330532
0.94	457.5163399
0.941	456.9327731
0.942	456.9327731
0.943	457.1661998
0.944	457.2829132
0.945	457.6330532
0.946	458.56676
0.947	459.0336134
0.948	459.5004669
0.949	459.6171802
0.95	459.7338936
0.951	459.7338936
0.952	459.2670401
0.953	458.6834734
0.954	457.8664799
0.955	456.3492063
0.956	455.9990663
0.957	455.2987862
0.958	454.3650794
0.959	453.7815126
0.96	453.0812325
0.961	452.8478058
0.962	452.7310924
0.963	452.6143791
0.964	453.0812325
0.965	452.9645191
0.966	453.7815126
0.967	454.7152194
0.968	454.8319328
0.969	455.1820728
0.97	455.8823529
0.971	455.8823529
0.972	455.8823529
0.973	455.6489262
0.974	454.9486461
0.975	454.1316527
0.976	453.7815126
0.977	453.1979458
0.978	452.6143791
0.979	452.0308123
0.98	451.6806723
0.981	451.5639589
0.982	451.5639589
0.983	451.7973856
0.984	452.264239
0.985	452.3809524
0.986	453.6647993
0.987	454.4817927
0.988	454.7152194
0.989	455.6489262
0.99	456.1157796
0.991	456.8160598
0.992	457.2829132
0.993	457.0494865
0.994	457.0494865
0.995	456.232493
0.996	455.9990663
0.997	455.9990663
0.998	455.4154995
0.999	454.9486461
1	455.2987862
1.001	455.0653595
1.002	455.5322129
1.003	456.232493
1.004	456.9327731
1.005	457.7497666
1.006	459.1503268
1.007	459.9673203
1.008	460.550887
1.009	461.1344538
1.01	461.4845938
1.011	461.8347339
1.012	461.6013072
1.013	461.3678805
1.014	461.0177404
1.015	459.8506069
1.016	459.7338936
1.017	459.1503268
1.018	458.3333333
1.019	457.8664799
1.02	457.1661998
1.021	456.5826331
1.022	456.4659197
1.023	456.4659197
1.024	457.0494865
1.025	457.3996265
1.026	458.3333333
1.027	459.1503268
1.028	459.2670401
1.029	459.7338936
1.03	460.3174603
1.031	460.200747
1.032	460.4341737
1.033	460.3174603
1.034	459.9673203
1.035	459.0336134
1.036	458.6834734
1.037	458.21662
1.038	457.6330532
1.039	456.9327731
1.04	456.5826331
1.041	456.232493
1.042	455.5322129
1.043	455.7656396
1.044	456.1157796
1.045	455.9990663
1.046	457.1661998
1.047	457.6330532
1.048	457.7497666
1.049	458.21662
1.05	458.21662
1.051	457.7497666
1.052	457.5163399
1.053	456.4659197
1.054	455.5322129
1.055	453.7815126
1.056	452.9645191
1.057	452.3809524
1.058	451.0971055
1.059	450.280112
1.06	449.4631186
1.061	448.8795518
1.062	448.6461251
1.063	448.6461251
1.064	448.6461251
1.065	448.7628385
1.066	449.5798319
1.067	450.0466853
1.068	450.280112
1.069	450.5135387
1.07	450.7469655
1.071	450.9803922
1.072	450.8636788
1.073	450.6302521
1.074	450.1633987
1.075	448.5294118
1.076	448.0625584
1.077	447.7124183
1.078	446.8954248
1.079	446.5452848
1.08	445.961718
1.081	445.7282913
1.082	445.8450047
1.083	445.961718
1.084	446.4285714
1.085	446.5452848
1.086	447.5957049
1.087	448.6461251
1.088	448.7628385
1.089	449.1129785
1.09	449.5798319
1.091	449.3464052
1.092	449.3464052
1.093	449.5798319
1.094	449.1129785
1.095	448.2959851
1.096	447.945845
1.097	447.3622782
1.098	446.8954248
1.099	446.3118581
1.1	446.0784314
1.101	446.1951447
1.102	446.5452848
1.103	447.3622782
1.104	448.5294118
1.105	449.2296919
1.106	451.0971055
1.107	452.264239
1.108	453.0812325
1.109	454.3650794
1.11	455.1820728
1.111	455.9990663
1.112	456.3492063
1.113	456.232493
1.114	456.232493
1.115	455.5322129
1.116	455.2987862
1.117	455.1820728
1.118	454.5985061
1.119	454.248366
1.12	453.7815126
1.121	453.5480859
1.122	453.7815126
1.123	454.3650794
1.124	454.7152194
1.125	455.1820728
1.126	456.6993464
1.127	457.7497666
1.128	458.0999066
1.129	458.4500467
1.13	458.6834734
1.131	459.0336134
1.132	458.8001867
1.133	458.56676
1.134	457.8664799
1.135	456.5826331
1.136	456.232493
1.137	455.5322129
1.138	454.7152194
1.139	454.4817927
1.14	453.898226
1.141	453.7815126
1.142	453.898226
1.143	453.898226
1.144	454.248366
1.145	454.248366
1.146	455.2987862
1.147	456.232493
1.148	456.6993464
1.149	457.2829132
1.15	457.9831933
1.151	457.9831933
1.152	458.0999066
1.153	457.8664799
1.154	457.0494865
1.155	455.7656396
1.156	455.1820728
1.157	454.5985061
1.158	454.0149393
1.159	453.0812325
1.16	452.6143791
1.161	452.264239
1.162	452.0308123
1.163	452.4976657
1.164	453.1979458
1.165	453.1979458
1.166	454.248366
1.167	455.0653595
1.168	455.4154995
1.169	455.9990663
1.17	456.232493
1.171	456.5826331
1.172	456.6993464
1.173	456.232493
1.174	455.6489262
1.175	454.7152194
1.176	454.3650794
1.177	454.1316527
1.178	453.0812325
1.179	452.6143791
1.18	452.3809524
1.181	452.1475257
1.182	452.3809524
1.183	452.9645191
1.184	453.0812325
1.185	453.4313725
1.186	454.4817927
1.187	455.2987862
1.188	455.8823529
1.189	455.9990663
1.19	456.232493
1.191	456.4659197
1.192	456.1157796
1.193	455.8823529
1.194	455.5322129
1.195	454.4817927
1.196	454.4817927
1.197	454.0149393
1.198	453.4313725
1.199	453.1979458
1.2	452.7310924
1.201	452.7310924
1.202	452.9645191
1.203	453.1979458
1.204	453.898226
1.205	454.1316527
1.206	455.4154995
1.207	456.3492063
1.208	456.4659197
1.209	456.8160598
1.21	457.5163399
1.211	457.3996265
1.212	457.5163399
1.213	457.3996265
1.214	456.6993464
1.215	455.5322129
1.216	455.2987862
1.217	454.9486461
1.218	454.248366
1.219	453.6647993
1.22	453.5480859
1.221	453.4313725
1.222	453.6647993
1.223	454.3650794
1.224	455.1820728
1.225	455.5322129
1.226	457.0494865
1.227	457.9831933
1.228	458.4500467
1.229	459.3837535
1.23	459.9673203
1.231	460.550887
1.232	460.9010271
1.233	460.7843137
1.234	460.7843137
1.235	460.3174603
1.236	460.200747
1.237	460.3174603
1.238	459.6171802
1.239	459.3837535
1.24	459.5004669
1.241	459.2670401
1.242	459.5004669
1.243	459.9673203
1.244	460.550887
1.245	461.1344538
1.246	462.0681606
1.247	463.0018674
1.248	463.8188609
1.249	464.0522876
1.25	464.2857143
1.251	464.4024276
1.252	464.0522876
1.253	463.8188609
1.254	463.1185808
1.255	461.7180205
1.256	461.7180205
1.257	461.0177404
1.258	460.4341737
1.259	460.200747
1.26	459.7338936
1.261	459.5004669
1.262	459.7338936
1.263	459.7338936
1.264	459.9673203
1.265	459.9673203
1.266	461.0177404
1.267	461.8347339
1.268	461.9514472
1.269	462.4183007
1.27	463.0018674
1.271	463.0018674
1.272	463.0018674
1.273	462.6517274
1.274	462.0681606
1.275	461.2511671
1.276	461.0177404
1.277	460.6676004
1.278	460.200747
1.279	459.6171802
1.28	459.3837535
1.281	459.1503268
1.282	458.8001867
1.283	459.0336134
1.284	459.1503268
1.285	459.0336134
1.286	460.200747
1.287	460.9010271
1.288	461.1344538
1.289	461.7180205
1.29	461.9514472
1.291	462.0681606
1.292	462.0681606
1.293	461.6013072
1.294	461.3678805
1.295	459.9673203
1.296	459.3837535
1.297	459.1503268
1.298	458.21662
1.299	457.3996265
1.3	457.0494865
1.301	456.6993464
1.302	456.9327731
1.303	457.2829132
1.304	457.7497666
1.305	458.4500467
1.306	459.6171802
1.307	460.4341737
1.308	461.0177404
1.309	461.4845938
1.31	461.9514472
1.311	462.1848739
1.312	462.0681606
1.313	462.0681606
1.314	461.8347339
1.315	460.9010271
1.316	461.1344538
1.317	460.7843137
1.318	460.3174603
1.319	460.0840336
1.32	459.6171802
1.321	459.3837535
1.322	459.6171802
1.323	460.200747
1.324	460.9010271
1.325	460.9010271
1.326	461.7180205
1.327	462.7684407
1.328	462.8851541
1.329	463.3520075
1.33	463.5854342
1.331	463.3520075
1.332	463.0018674
1.333	462.7684407
1.334	462.3015873
1.335	461.6013072
1.336	461.0177404
1.337	460.4341737
1.338	459.5004669
1.339	458.6834734
1.34	458.3333333
1.341	458.21662
1.342	458.21662
1.343	458.8001867
1.344	459.2670401
1.345	459.5004669
1.346	460.9010271
1.347	461.7180205
1.348	462.3015873
1.349	462.8851541
1.35	463.2352941
1.351	463.7021475
1.352	463.5854342
1.353	463.2352941
1.354	463.0018674
1.355	461.8347339
1.356	461.4845938
1.357	461.4845938
1.358	460.6676004
1.359	460.4341737
1.36	460.3174603
1.361	460.200747
1.362	460.4341737
1.363	460.7843137
1.364	461.4845938
1.365	462.0681606
1.366	463.2352941
1.367	463.9355742
1.368	464.4024276
1.369	464.7525677
1.37	465.2194211
1.371	465.4528478
1.372	465.4528478
1.373	465.2194211
1.374	464.519141
1.375	463.3520075
1.376	463.1185808
1.377	462.535014
1.378	461.4845938
1.379	461.0177404
1.38	460.200747
1.381	459.9673203
1.382	460.0840336
1.383	460.3174603
1.384	460.9010271
1.385	461.0177404
1.386	461.8347339
1.387	462.8851541
1.388	463.1185808
1.389	463.5854342
1.39	464.0522876
1.391	464.0522876
1.392	464.1690009
1.393	463.7021475
1.394	462.8851541
1.395	462.0681606
1.396	461.4845938
1.397	461.2511671
1.398	460.6676004
1.399	459.9673203
1.4	459.7338936
1.401	459.5004669
1.402	459.5004669
1.403	460.200747
1.404	460.550887
1.405	460.6676004
1.406	461.8347339
1.407	462.1848739
1.408	462.3015873
1.409	462.6517274
1.41	462.6517274
1.411	462.6517274
1.412	462.3015873
